// This snapshot file has been created by GetDiag
// Time: 3/20/2016 3:54:04 PM
// The currently logged on user: Operator
// Source: 10.8.113.138
// Total parameters (in sr2.csv): 19747
@GV.NOS_BUFF.844.INDEX,1,INT
@GV.NOS_BUFF.844.TIMESTAMP.Seconds,1458456015,DWORD
@GV.NOS_BUFF.844.TIMESTAMP.MicroSec,8452,DWORD
@GV.NOS_BUFF.845.HANDLE,187,INT
@GV.NOS_BUFF.845.STATE,3,INT
@GV.NOS_BUFF.845.INDEX,1,INT
@GV.NOS_BUFF.845.TIMESTAMP.Seconds,1458456017,DWORD
@GV.NOS_BUFF.845.TIMESTAMP.MicroSec,858456,DWORD
@GV.NOS_BUFF.846.HANDLE,187,INT
@GV.NOS_BUFF.846.STATE,1,INT
@GV.NOS_BUFF.846.INDEX,1,INT
@GV.NOS_BUFF.846.TIMESTAMP.Seconds,1458456032,DWORD
@GV.NOS_BUFF.846.TIMESTAMP.MicroSec,51030,DWORD
@GV.NOS_BUFF.847.HANDLE,187,INT
@GV.NOS_BUFF.847.STATE,3,INT
@GV.NOS_BUFF.847.INDEX,1,INT
@GV.NOS_BUFF.847.TIMESTAMP.Seconds,1458456035,DWORD
@GV.NOS_BUFF.847.TIMESTAMP.MicroSec,558457,DWORD
@GV.NOS_BUFF.848.HANDLE,187,INT
@GV.NOS_BUFF.848.STATE,1,INT
@GV.NOS_BUFF.848.INDEX,1,INT
@GV.NOS_BUFF.848.TIMESTAMP.Seconds,1458456047,DWORD
@GV.NOS_BUFF.848.TIMESTAMP.MicroSec,678434,DWORD
@GV.NOS_BUFF.849.HANDLE,187,INT
@GV.NOS_BUFF.849.STATE,3,INT
@GV.NOS_BUFF.849.INDEX,1,INT
@GV.NOS_BUFF.849.TIMESTAMP.Seconds,1458456061,DWORD
@GV.NOS_BUFF.849.TIMESTAMP.MicroSec,928404,DWORD
@GV.NOS_BUFF.850.HANDLE,187,INT
@GV.NOS_BUFF.850.STATE,1,INT
@GV.NOS_BUFF.850.INDEX,1,INT
@GV.NOS_BUFF.850.TIMESTAMP.Seconds,1458456066,DWORD
@GV.NOS_BUFF.850.TIMESTAMP.MicroSec,968400,DWORD
@GV.NOS_BUFF.851.HANDLE,187,INT
@GV.NOS_BUFF.851.STATE,3,INT
@GV.NOS_BUFF.851.INDEX,1,INT
@GV.NOS_BUFF.851.TIMESTAMP.Seconds,1458456084,DWORD
@GV.NOS_BUFF.851.TIMESTAMP.MicroSec,998357,DWORD
@GV.NOS_BUFF.852.HANDLE,187,INT
@GV.NOS_BUFF.852.STATE,1,INT
@GV.NOS_BUFF.852.INDEX,1,INT
@GV.NOS_BUFF.852.TIMESTAMP.Seconds,1458456091,DWORD
@GV.NOS_BUFF.852.TIMESTAMP.MicroSec,478338,DWORD
@GV.NOS_BUFF.853.HANDLE,187,INT
@GV.NOS_BUFF.853.STATE,3,INT
@GV.NOS_BUFF.853.INDEX,1,INT
@GV.NOS_BUFF.853.TIMESTAMP.Seconds,1458456133,DWORD
@GV.NOS_BUFF.853.TIMESTAMP.MicroSec,958207,DWORD
@GV.NOS_BUFF.854.HANDLE,187,INT
@GV.NOS_BUFF.854.STATE,1,INT
@GV.NOS_BUFF.854.INDEX,1,INT
@GV.NOS_BUFF.854.TIMESTAMP.Seconds,1458456205,DWORD
@GV.NOS_BUFF.854.TIMESTAMP.MicroSec,837876,DWORD
@GV.NOS_BUFF.855.HANDLE,187,INT
@GV.NOS_BUFF.855.STATE,3,INT
@GV.NOS_BUFF.855.INDEX,1,INT
@GV.NOS_BUFF.855.TIMESTAMP.Seconds,1458456207,DWORD
@GV.NOS_BUFF.855.TIMESTAMP.MicroSec,817867,DWORD
@GV.NOS_BUFF.856.HANDLE,187,INT
@GV.NOS_BUFF.856.STATE,1,INT
@GV.NOS_BUFF.856.INDEX,1,INT
@GV.NOS_BUFF.856.TIMESTAMP.Seconds,1458456226,DWORD
@GV.NOS_BUFF.856.TIMESTAMP.MicroSec,57777,DWORD
@GV.NOS_BUFF.857.HANDLE,187,INT
@GV.NOS_BUFF.857.STATE,3,INT
@GV.NOS_BUFF.857.INDEX,1,INT
@GV.NOS_BUFF.857.TIMESTAMP.Seconds,1458456226,DWORD
@GV.NOS_BUFF.857.TIMESTAMP.MicroSec,687771,DWORD
@GV.NOS_BUFF.858.HANDLE,187,INT
@GV.NOS_BUFF.858.STATE,1,INT
@GV.NOS_BUFF.858.INDEX,1,INT
@GV.NOS_BUFF.858.TIMESTAMP.Seconds,1458456269,DWORD
@GV.NOS_BUFF.858.TIMESTAMP.MicroSec,527515,DWORD
@GV.NOS_BUFF.859.HANDLE,187,INT
@GV.NOS_BUFF.859.STATE,3,INT
@GV.NOS_BUFF.859.INDEX,1,INT
@GV.NOS_BUFF.859.TIMESTAMP.Seconds,1458456277,DWORD
@GV.NOS_BUFF.859.TIMESTAMP.MicroSec,777463,DWORD
@GV.NOS_BUFF.860.HANDLE,187,INT
@GV.NOS_BUFF.860.STATE,1,INT
@GV.NOS_BUFF.860.INDEX,1,INT
@GV.NOS_BUFF.860.TIMESTAMP.Seconds,1458456290,DWORD
@GV.NOS_BUFF.860.TIMESTAMP.MicroSec,77391,DWORD
@GV.NOS_BUFF.861.HANDLE,187,INT
@GV.NOS_BUFF.861.STATE,3,INT
@GV.NOS_BUFF.861.INDEX,1,INT
@GV.NOS_BUFF.861.TIMESTAMP.Seconds,1458456319,DWORD
@GV.NOS_BUFF.861.TIMESTAMP.MicroSec,27177,DWORD
@GV.NOS_BUFF.862.HANDLE,187,INT
@GV.NOS_BUFF.862.STATE,1,INT
@GV.NOS_BUFF.862.INDEX,1,INT
@GV.NOS_BUFF.862.TIMESTAMP.Seconds,1458456341,DWORD
@GV.NOS_BUFF.862.TIMESTAMP.MicroSec,137031,DWORD
@GV.NOS_BUFF.863.HANDLE,187,INT
@GV.NOS_BUFF.863.STATE,3,INT
@GV.NOS_BUFF.863.INDEX,1,INT
@GV.NOS_BUFF.863.TIMESTAMP.Seconds,1458456360,DWORD
@GV.NOS_BUFF.863.TIMESTAMP.MicroSec,786917,DWORD
@GV.NOS_BUFF.864.HANDLE,187,INT
@GV.NOS_BUFF.864.STATE,1,INT
@GV.NOS_BUFF.864.INDEX,1,INT
@GV.NOS_BUFF.864.TIMESTAMP.Seconds,1458456374,DWORD
@GV.NOS_BUFF.864.TIMESTAMP.MicroSec,196850,DWORD
@GV.NOS_BUFF.865.HANDLE,187,INT
@GV.NOS_BUFF.865.STATE,3,INT
@GV.NOS_BUFF.865.INDEX,1,INT
@GV.NOS_BUFF.865.TIMESTAMP.Seconds,1458456378,DWORD
@GV.NOS_BUFF.865.TIMESTAMP.MicroSec,726832,DWORD
@GV.NOS_BUFF.866.HANDLE,187,INT
@GV.NOS_BUFF.866.STATE,1,INT
@GV.NOS_BUFF.866.INDEX,1,INT
@GV.NOS_BUFF.866.TIMESTAMP.Seconds,1458456383,DWORD
@GV.NOS_BUFF.866.TIMESTAMP.MicroSec,736810,DWORD
@GV.NOS_BUFF.867.HANDLE,187,INT
@GV.NOS_BUFF.867.STATE,3,INT
@GV.NOS_BUFF.867.INDEX,1,INT
@GV.NOS_BUFF.867.TIMESTAMP.Seconds,1458456384,DWORD
@GV.NOS_BUFF.867.TIMESTAMP.MicroSec,366809,DWORD
@GV.NOS_BUFF.868.HANDLE,187,INT
@GV.NOS_BUFF.868.STATE,1,INT
@GV.NOS_BUFF.868.INDEX,1,INT
@GV.NOS_BUFF.868.TIMESTAMP.Seconds,1458456394,DWORD
@GV.NOS_BUFF.868.TIMESTAMP.MicroSec,26768,DWORD
@GV.NOS_BUFF.869.HANDLE,187,INT
@GV.NOS_BUFF.869.STATE,3,INT
@GV.NOS_BUFF.869.INDEX,1,INT
@GV.NOS_BUFF.869.TIMESTAMP.Seconds,1458456395,DWORD
@GV.NOS_BUFF.869.TIMESTAMP.MicroSec,526763,DWORD
@GV.NOS_BUFF.870.HANDLE,187,INT
@GV.NOS_BUFF.870.STATE,1,INT
@GV.NOS_BUFF.870.INDEX,1,INT
@GV.NOS_BUFF.870.TIMESTAMP.Seconds,1458456402,DWORD
@GV.NOS_BUFF.870.TIMESTAMP.MicroSec,696758,DWORD
@GV.NOS_BUFF.871.HANDLE,187,INT
@GV.NOS_BUFF.871.STATE,3,INT
@GV.NOS_BUFF.871.INDEX,1,INT
@GV.NOS_BUFF.871.TIMESTAMP.Seconds,1458456409,DWORD
@GV.NOS_BUFF.871.TIMESTAMP.MicroSec,116782,DWORD
@GV.NOS_BUFF.872.HANDLE,187,INT
@GV.NOS_BUFF.872.STATE,1,INT
@GV.NOS_BUFF.872.INDEX,1,INT
@GV.NOS_BUFF.872.TIMESTAMP.Seconds,1458456414,DWORD
@GV.NOS_BUFF.872.TIMESTAMP.MicroSec,396804,DWORD
@GV.NOS_BUFF.873.HANDLE,187,INT
@GV.NOS_BUFF.873.STATE,3,INT
@GV.NOS_BUFF.873.INDEX,1,INT
@GV.NOS_BUFF.873.TIMESTAMP.Seconds,1458456417,DWORD
@GV.NOS_BUFF.873.TIMESTAMP.MicroSec,156816,DWORD
@GV.NOS_BUFF.874.HANDLE,187,INT
@GV.NOS_BUFF.874.STATE,1,INT
@GV.NOS_BUFF.874.INDEX,1,INT
@GV.NOS_BUFF.874.TIMESTAMP.Seconds,1458456422,DWORD
@GV.NOS_BUFF.874.TIMESTAMP.MicroSec,166835,DWORD
@GV.NOS_BUFF.875.HANDLE,187,INT
@GV.NOS_BUFF.875.STATE,3,INT
@GV.NOS_BUFF.875.INDEX,1,INT
@GV.NOS_BUFF.875.TIMESTAMP.Seconds,1458456428,DWORD
@GV.NOS_BUFF.875.TIMESTAMP.MicroSec,256867,DWORD
@GV.NOS_BUFF.876.HANDLE,187,INT
@GV.NOS_BUFF.876.STATE,1,INT
@GV.NOS_BUFF.876.INDEX,1,INT
@GV.NOS_BUFF.876.TIMESTAMP.Seconds,1458456437,DWORD
@GV.NOS_BUFF.876.TIMESTAMP.MicroSec,46923,DWORD
@GV.NOS_BUFF.877.HANDLE,187,INT
@GV.NOS_BUFF.877.STATE,3,INT
@GV.NOS_BUFF.877.INDEX,1,INT
@GV.NOS_BUFF.877.TIMESTAMP.Seconds,1458456438,DWORD
@GV.NOS_BUFF.877.TIMESTAMP.MicroSec,306933,DWORD
@GV.NOS_BUFF.878.HANDLE,187,INT
@GV.NOS_BUFF.878.STATE,1,INT
@GV.NOS_BUFF.878.INDEX,1,INT
@GV.NOS_BUFF.878.TIMESTAMP.Seconds,1458456443,DWORD
@GV.NOS_BUFF.878.TIMESTAMP.MicroSec,586998,DWORD
@GV.NOS_BUFF.879.HANDLE,187,INT
@GV.NOS_BUFF.879.STATE,3,INT
@GV.NOS_BUFF.879.INDEX,1,INT
@GV.NOS_BUFF.879.TIMESTAMP.Seconds,1458456444,DWORD
@GV.NOS_BUFF.879.TIMESTAMP.MicroSec,277006,DWORD
@GV.NOS_BUFF.880.HANDLE,187,INT
@GV.NOS_BUFF.880.STATE,1,INT
@GV.NOS_BUFF.880.INDEX,1,INT
@GV.NOS_BUFF.880.TIMESTAMP.Seconds,1458456464,DWORD
@GV.NOS_BUFF.880.TIMESTAMP.MicroSec,437246,DWORD
@GV.NOS_BUFF.881.HANDLE,187,INT
@GV.NOS_BUFF.881.STATE,3,INT
@GV.NOS_BUFF.881.INDEX,1,INT
@GV.NOS_BUFF.881.TIMESTAMP.Seconds,1458456466,DWORD
@GV.NOS_BUFF.881.TIMESTAMP.MicroSec,327268,DWORD
@GV.NOS_BUFF.882.HANDLE,187,INT
@GV.NOS_BUFF.882.STATE,1,INT
@GV.NOS_BUFF.882.INDEX,1,INT
@GV.NOS_BUFF.882.TIMESTAMP.Seconds,1458456494,DWORD
@GV.NOS_BUFF.882.TIMESTAMP.MicroSec,77750,DWORD
@GV.NOS_BUFF.883.HANDLE,187,INT
@GV.NOS_BUFF.883.STATE,3,INT
@GV.NOS_BUFF.883.INDEX,1,INT
@GV.NOS_BUFF.883.TIMESTAMP.Seconds,1458456515,DWORD
@GV.NOS_BUFF.883.TIMESTAMP.MicroSec,798201,DWORD
@GV.NOS_BUFF.884.HANDLE,187,INT
@GV.NOS_BUFF.884.STATE,1,INT
@GV.NOS_BUFF.884.INDEX,1,INT
@GV.NOS_BUFF.884.TIMESTAMP.Seconds,1458456529,DWORD
@GV.NOS_BUFF.884.TIMESTAMP.MicroSec,268524,DWORD
@GV.NOS_BUFF.885.HANDLE,187,INT
@GV.NOS_BUFF.885.STATE,3,INT
@GV.NOS_BUFF.885.INDEX,1,INT
@GV.NOS_BUFF.885.TIMESTAMP.Seconds,1458456539,DWORD
@GV.NOS_BUFF.885.TIMESTAMP.MicroSec,468765,DWORD
@GV.NOS_BUFF.886.HANDLE,187,INT
@GV.NOS_BUFF.886.STATE,1,INT
@GV.NOS_BUFF.886.INDEX,1,INT
@GV.NOS_BUFF.886.TIMESTAMP.Seconds,1458456556,DWORD
@GV.NOS_BUFF.886.TIMESTAMP.MicroSec,539250,DWORD
@GV.NOS_BUFF.887.HANDLE,187,INT
@GV.NOS_BUFF.887.STATE,3,INT
@GV.NOS_BUFF.887.INDEX,1,INT
@GV.NOS_BUFF.887.TIMESTAMP.Seconds,1458456567,DWORD
@GV.NOS_BUFF.887.TIMESTAMP.MicroSec,9547,DWORD
@GV.NOS_BUFF.888.HANDLE,187,INT
@GV.NOS_BUFF.888.STATE,1,INT
@GV.NOS_BUFF.888.INDEX,1,INT
@GV.NOS_BUFF.888.TIMESTAMP.Seconds,1458456572,DWORD
@GV.NOS_BUFF.888.TIMESTAMP.MicroSec,19687,DWORD
@GV.NOS_BUFF.889.HANDLE,187,INT
@GV.NOS_BUFF.889.STATE,3,INT
@GV.NOS_BUFF.889.INDEX,1,INT
@GV.NOS_BUFF.889.TIMESTAMP.Seconds,1458456579,DWORD
@GV.NOS_BUFF.889.TIMESTAMP.MicroSec,369894,DWORD
@GV.NOS_BUFF.890.HANDLE,187,INT
@GV.NOS_BUFF.890.STATE,1,INT
@GV.NOS_BUFF.890.INDEX,1,INT
@GV.NOS_BUFF.890.TIMESTAMP.Seconds,1458456590,DWORD
@GV.NOS_BUFF.890.TIMESTAMP.MicroSec,980292,DWORD
@GV.NOS_BUFF.891.HANDLE,187,INT
@GV.NOS_BUFF.891.STATE,3,INT
@GV.NOS_BUFF.891.INDEX,1,INT
@GV.NOS_BUFF.891.TIMESTAMP.Seconds,1458456605,DWORD
@GV.NOS_BUFF.891.TIMESTAMP.MicroSec,980792,DWORD
@GV.NOS_BUFF.892.HANDLE,187,INT
@GV.NOS_BUFF.892.STATE,1,INT
@GV.NOS_BUFF.892.INDEX,1,INT
@GV.NOS_BUFF.892.TIMESTAMP.Seconds,1458456611,DWORD
@GV.NOS_BUFF.892.TIMESTAMP.MicroSec,740984,DWORD
@GV.NOS_BUFF.893.HANDLE,187,INT
@GV.NOS_BUFF.893.STATE,3,INT
@GV.NOS_BUFF.893.INDEX,1,INT
@GV.NOS_BUFF.893.TIMESTAMP.Seconds,1458456634,DWORD
@GV.NOS_BUFF.893.TIMESTAMP.MicroSec,241811,DWORD
@GV.NOS_BUFF.894.HANDLE,187,INT
@GV.NOS_BUFF.894.STATE,1,INT
@GV.NOS_BUFF.894.INDEX,1,INT
@GV.NOS_BUFF.894.TIMESTAMP.Seconds,1458456639,DWORD
@GV.NOS_BUFF.894.TIMESTAMP.MicroSec,732006,DWORD
@GV.NOS_BUFF.895.HANDLE,187,INT
@GV.NOS_BUFF.895.STATE,3,INT
@GV.NOS_BUFF.895.INDEX,1,INT
@GV.NOS_BUFF.895.TIMESTAMP.Seconds,1458456647,DWORD
@GV.NOS_BUFF.895.TIMESTAMP.MicroSec,232275,DWORD
@GV.NOS_BUFF.896.HANDLE,187,INT
@GV.NOS_BUFF.896.STATE,1,INT
@GV.NOS_BUFF.896.INDEX,1,INT
@GV.NOS_BUFF.896.TIMESTAMP.Seconds,1458456652,DWORD
@GV.NOS_BUFF.896.TIMESTAMP.MicroSec,242458,DWORD
@GV.NOS_BUFF.897.HANDLE,187,INT
@GV.NOS_BUFF.897.STATE,3,INT
@GV.NOS_BUFF.897.INDEX,1,INT
@GV.NOS_BUFF.897.TIMESTAMP.Seconds,1458456669,DWORD
@GV.NOS_BUFF.897.TIMESTAMP.MicroSec,793168,DWORD
@GV.NOS_BUFF.898.HANDLE,187,INT
@GV.NOS_BUFF.898.STATE,1,INT
@GV.NOS_BUFF.898.INDEX,1,INT
@GV.NOS_BUFF.898.TIMESTAMP.Seconds,1458456674,DWORD
@GV.NOS_BUFF.898.TIMESTAMP.MicroSec,833368,DWORD
@GV.NOS_BUFF.899.HANDLE,187,INT
@GV.NOS_BUFF.899.STATE,3,INT
@GV.NOS_BUFF.899.INDEX,1,INT
@GV.NOS_BUFF.899.TIMESTAMP.Seconds,1458456675,DWORD
@GV.NOS_BUFF.899.TIMESTAMP.MicroSec,463394,DWORD
@GV.NOS_BUFF.900.HANDLE,187,INT
@GV.NOS_BUFF.900.STATE,1,INT
@GV.NOS_BUFF.900.INDEX,1,INT
@GV.NOS_BUFF.900.TIMESTAMP.Seconds,1458456681,DWORD
@GV.NOS_BUFF.900.TIMESTAMP.MicroSec,793639,DWORD
@GV.NOS_BUFF.901.HANDLE,187,INT
@GV.NOS_BUFF.901.STATE,3,INT
@GV.NOS_BUFF.901.INDEX,1,INT
@GV.NOS_BUFF.901.TIMESTAMP.Seconds,1458456694,DWORD
@GV.NOS_BUFF.901.TIMESTAMP.MicroSec,844176,DWORD
@GV.NOS_BUFF.902.HANDLE,187,INT
@GV.NOS_BUFF.902.STATE,1,INT
@GV.NOS_BUFF.902.INDEX,1,INT
@GV.NOS_BUFF.902.TIMESTAMP.Seconds,1458456699,DWORD
@GV.NOS_BUFF.902.TIMESTAMP.MicroSec,914389,DWORD
@GV.NOS_BUFF.903.HANDLE,187,INT
@GV.NOS_BUFF.903.STATE,3,INT
@GV.NOS_BUFF.903.INDEX,1,INT
@GV.NOS_BUFF.903.TIMESTAMP.Seconds,1458456703,DWORD
@GV.NOS_BUFF.903.TIMESTAMP.MicroSec,964562,DWORD
@GV.NOS_BUFF.904.HANDLE,187,INT
@GV.NOS_BUFF.904.STATE,1,INT
@GV.NOS_BUFF.904.INDEX,1,INT
@GV.NOS_BUFF.904.TIMESTAMP.Seconds,1458456713,DWORD
@GV.NOS_BUFF.904.TIMESTAMP.MicroSec,234942,DWORD
@GV.NOS_BUFF.905.HANDLE,187,INT
@GV.NOS_BUFF.905.STATE,3,INT
@GV.NOS_BUFF.905.INDEX,1,INT
@GV.NOS_BUFF.905.TIMESTAMP.Seconds,1458456723,DWORD
@GV.NOS_BUFF.905.TIMESTAMP.MicroSec,855375,DWORD
@GV.NOS_BUFF.906.HANDLE,187,INT
@GV.NOS_BUFF.906.STATE,1,INT
@GV.NOS_BUFF.906.INDEX,1,INT
@GV.NOS_BUFF.906.TIMESTAMP.Seconds,1458456729,DWORD
@GV.NOS_BUFF.906.TIMESTAMP.MicroSec,45607,DWORD
@GV.NOS_BUFF.907.HANDLE,187,INT
@GV.NOS_BUFF.907.STATE,3,INT
@GV.NOS_BUFF.907.INDEX,1,INT
@GV.NOS_BUFF.907.TIMESTAMP.Seconds,1458456733,DWORD
@GV.NOS_BUFF.907.TIMESTAMP.MicroSec,305794,DWORD
@GV.NOS_BUFF.908.HANDLE,187,INT
@GV.NOS_BUFF.908.STATE,1,INT
@GV.NOS_BUFF.908.INDEX,1,INT
@GV.NOS_BUFF.908.TIMESTAMP.Seconds,1458456739,DWORD
@GV.NOS_BUFF.908.TIMESTAMP.MicroSec,366058,DWORD
@GV.NOS_BUFF.909.HANDLE,187,INT
@GV.NOS_BUFF.909.STATE,3,INT
@GV.NOS_BUFF.909.INDEX,1,INT
@GV.NOS_BUFF.909.TIMESTAMP.Seconds,1458456749,DWORD
@GV.NOS_BUFF.909.TIMESTAMP.MicroSec,776501,DWORD
@GV.NOS_BUFF.910.HANDLE,187,INT
@GV.NOS_BUFF.910.STATE,1,INT
@GV.NOS_BUFF.910.INDEX,1,INT
@GV.NOS_BUFF.910.TIMESTAMP.Seconds,1458456755,DWORD
@GV.NOS_BUFF.910.TIMESTAMP.MicroSec,836754,DWORD
@GV.NOS_BUFF.911.HANDLE,187,INT
@GV.NOS_BUFF.911.STATE,3,INT
@GV.NOS_BUFF.911.INDEX,1,INT
@GV.NOS_BUFF.911.TIMESTAMP.Seconds,1458456770,DWORD
@GV.NOS_BUFF.911.TIMESTAMP.MicroSec,207392,DWORD
@GV.NOS_BUFF.912.HANDLE,187,INT
@GV.NOS_BUFF.912.STATE,1,INT
@GV.NOS_BUFF.912.INDEX,1,INT
@GV.NOS_BUFF.912.TIMESTAMP.Seconds,1458456775,DWORD
@GV.NOS_BUFF.912.TIMESTAMP.MicroSec,217615,DWORD
@GV.NOS_BUFF.913.HANDLE,187,INT
@GV.NOS_BUFF.913.STATE,3,INT
@GV.NOS_BUFF.913.INDEX,1,INT
@GV.NOS_BUFF.913.TIMESTAMP.Seconds,1458456782,DWORD
@GV.NOS_BUFF.913.TIMESTAMP.MicroSec,837950,DWORD
@GV.NOS_BUFF.914.HANDLE,187,INT
@GV.NOS_BUFF.914.STATE,1,INT
@GV.NOS_BUFF.914.INDEX,1,INT
@GV.NOS_BUFF.914.TIMESTAMP.Seconds,1458456813,DWORD
@GV.NOS_BUFF.914.TIMESTAMP.MicroSec,469308,DWORD
@GV.NOS_BUFF.915.HANDLE,187,INT
@GV.NOS_BUFF.915.STATE,3,INT
@GV.NOS_BUFF.915.INDEX,1,INT
@GV.NOS_BUFF.915.TIMESTAMP.Seconds,1458456814,DWORD
@GV.NOS_BUFF.915.TIMESTAMP.MicroSec,669362,DWORD
@GV.NOS_BUFF.916.HANDLE,187,INT
@GV.NOS_BUFF.916.STATE,1,INT
@GV.NOS_BUFF.916.INDEX,1,INT
@GV.NOS_BUFF.916.TIMESTAMP.Seconds,1458456823,DWORD
@GV.NOS_BUFF.916.TIMESTAMP.MicroSec,849766,DWORD
@GV.NOS_BUFF.917.HANDLE,187,INT
@GV.NOS_BUFF.917.STATE,3,INT
@GV.NOS_BUFF.917.INDEX,1,INT
@GV.NOS_BUFF.917.TIMESTAMP.Seconds,1458456832,DWORD
@GV.NOS_BUFF.917.TIMESTAMP.MicroSec,70112,DWORD
@GV.NOS_BUFF.918.HANDLE,187,INT
@GV.NOS_BUFF.918.STATE,1,INT
@GV.NOS_BUFF.918.INDEX,1,INT
@GV.NOS_BUFF.918.TIMESTAMP.Seconds,1458456837,DWORD
@GV.NOS_BUFF.918.TIMESTAMP.MicroSec,80345,DWORD
@GV.NOS_BUFF.919.HANDLE,187,INT
@GV.NOS_BUFF.919.STATE,3,INT
@GV.NOS_BUFF.919.INDEX,1,INT
@GV.NOS_BUFF.919.TIMESTAMP.Seconds,1458456854,DWORD
@GV.NOS_BUFF.919.TIMESTAMP.MicroSec,901220,DWORD
@GV.NOS_BUFF.920.HANDLE,187,INT
@GV.NOS_BUFF.920.STATE,1,INT
@GV.NOS_BUFF.920.INDEX,1,INT
@GV.NOS_BUFF.920.TIMESTAMP.Seconds,1458339605,DWORD
@GV.NOS_BUFF.920.TIMESTAMP.MicroSec,120955,DWORD
@GV.NOS_BUFF.921.HANDLE,187,INT
@GV.NOS_BUFF.921.STATE,3,INT
@GV.NOS_BUFF.921.INDEX,1,INT
@GV.NOS_BUFF.921.TIMESTAMP.Seconds,1458339628,DWORD
@GV.NOS_BUFF.921.TIMESTAMP.MicroSec,132088,DWORD
@GV.NOS_BUFF.922.HANDLE,187,INT
@GV.NOS_BUFF.922.STATE,1,INT
@GV.NOS_BUFF.922.INDEX,1,INT
@GV.NOS_BUFF.922.TIMESTAMP.Seconds,1458339634,DWORD
@GV.NOS_BUFF.922.TIMESTAMP.MicroSec,762401,DWORD
@GV.NOS_BUFF.923.HANDLE,187,INT
@GV.NOS_BUFF.923.STATE,3,INT
@GV.NOS_BUFF.923.INDEX,1,INT
@GV.NOS_BUFF.923.TIMESTAMP.Seconds,1458339639,DWORD
@GV.NOS_BUFF.923.TIMESTAMP.MicroSec,112766,DWORD
@GV.NOS_BUFF.924.HANDLE,187,INT
@GV.NOS_BUFF.924.STATE,1,INT
@GV.NOS_BUFF.924.INDEX,1,INT
@GV.NOS_BUFF.924.TIMESTAMP.Seconds,1458339644,DWORD
@GV.NOS_BUFF.924.TIMESTAMP.MicroSec,122867,DWORD
@GV.NOS_BUFF.925.HANDLE,187,INT
@GV.NOS_BUFF.925.STATE,3,INT
@GV.NOS_BUFF.925.INDEX,1,INT
@GV.NOS_BUFF.925.TIMESTAMP.Seconds,1458339753,DWORD
@GV.NOS_BUFF.925.TIMESTAMP.MicroSec,328364,DWORD
@GV.NOS_BUFF.926.HANDLE,187,INT
@GV.NOS_BUFF.926.STATE,1,INT
@GV.NOS_BUFF.926.INDEX,1,INT
@GV.NOS_BUFF.926.TIMESTAMP.Seconds,1458339763,DWORD
@GV.NOS_BUFF.926.TIMESTAMP.MicroSec,198742,DWORD
@GV.NOS_BUFF.927.HANDLE,187,INT
@GV.NOS_BUFF.927.STATE,3,INT
@GV.NOS_BUFF.927.INDEX,1,INT
@GV.NOS_BUFF.927.TIMESTAMP.Seconds,1458339766,DWORD
@GV.NOS_BUFF.927.TIMESTAMP.MicroSec,228864,DWORD
@GV.NOS_BUFF.928.HANDLE,187,INT
@GV.NOS_BUFF.928.STATE,1,INT
@GV.NOS_BUFF.928.INDEX,1,INT
@GV.NOS_BUFF.928.TIMESTAMP.Seconds,1458339771,DWORD
@GV.NOS_BUFF.928.TIMESTAMP.MicroSec,269048,DWORD
@GV.NOS_BUFF.929.HANDLE,187,INT
@GV.NOS_BUFF.929.STATE,3,INT
@GV.NOS_BUFF.929.INDEX,1,INT
@GV.NOS_BUFF.929.TIMESTAMP.Seconds,1458339788,DWORD
@GV.NOS_BUFF.929.TIMESTAMP.MicroSec,249649,DWORD
@GV.NOS_BUFF.930.HANDLE,187,INT
@GV.NOS_BUFF.930.STATE,1,INT
@GV.NOS_BUFF.930.INDEX,1,INT
@GV.NOS_BUFF.930.TIMESTAMP.Seconds,1458339796,DWORD
@GV.NOS_BUFF.930.TIMESTAMP.MicroSec,619897,DWORD
@GV.NOS_BUFF.931.HANDLE,187,INT
@GV.NOS_BUFF.931.STATE,3,INT
@GV.NOS_BUFF.931.INDEX,1,INT
@GV.NOS_BUFF.931.TIMESTAMP.Seconds,1458339827,DWORD
@GV.NOS_BUFF.931.TIMESTAMP.MicroSec,160674,DWORD
@GV.NOS_BUFF.932.HANDLE,187,INT
@GV.NOS_BUFF.932.STATE,1,INT
@GV.NOS_BUFF.932.INDEX,1,INT
@GV.NOS_BUFF.932.TIMESTAMP.Seconds,1458339832,DWORD
@GV.NOS_BUFF.932.TIMESTAMP.MicroSec,170768,DWORD
@GV.NOS_BUFF.933.HANDLE,187,INT
@GV.NOS_BUFF.933.STATE,3,INT
@GV.NOS_BUFF.933.INDEX,1,INT
@GV.NOS_BUFF.933.TIMESTAMP.Seconds,1458339843,DWORD
@GV.NOS_BUFF.933.TIMESTAMP.MicroSec,973,DWORD
@GV.NOS_BUFF.934.HANDLE,187,INT
@GV.NOS_BUFF.934.STATE,1,INT
@GV.NOS_BUFF.934.INDEX,1,INT
@GV.NOS_BUFF.934.TIMESTAMP.Seconds,1458339848,DWORD
@GV.NOS_BUFF.934.TIMESTAMP.MicroSec,491076,DWORD
@GV.NOS_BUFF.935.HANDLE,187,INT
@GV.NOS_BUFF.935.STATE,3,INT
@GV.NOS_BUFF.935.INDEX,1,INT
@GV.NOS_BUFF.935.TIMESTAMP.Seconds,1458339854,DWORD
